word,reading,meanings,level,example_ja,example_en
愛憎,あいにく,likes and dislikes,N1,フロイトは、親子間の愛憎関係をエディプス・コンプレックスとして展開しました。,Freud developed the love-hate relationship between parents and child as the Oedipus complex.
悪,あく,evil; wickedness,N1,美徳と悪徳。,Virtue and vice.
悪い,にくい,hateful; abominable; poor-looking,N1,体に悪いよ。,It's not healthy for you.
悪化,あっか,deterioration; growing worse; aggravation; degeneration; corruption,N1,悪化したのですか。,Is it getting worse?
悪戯,いたずら,tease; prank; trick; practical joke; mischief,N1,年上の男の子達が彼にいつも悪戯ばかりしている。,The older boys are always playing tricks on him.
悪口,あっこう,abuse; insult; slander; evil speaking,N1,人の悪口を言うな。,Don't speak ill of others.
悪者,わるもの,bad fellow; rascal; ruffian; scoundrel,N1,いない者がいつも悪者になる。,The absent are always in the wrong.
悪日,あくび,unlucky day,N1,,
葦,よし,reed; bulrush,N1,人間は考える葦である。,Man is a thinking reed.
圧迫,あっぱく,pressure; coercion; oppression,N1,胃に圧迫感があります。,I have a pressing feeling in my stomach.
圧力,あつりょく,stress; pressure,N1,彼は圧力に屈した。,He yielded to pressure.
扱い,あつかい,treatment; service,N1,彼は扱いにくい。,He is hard to deal with.
宛,あて,addressed to,N1,手紙は僕宛だよ。,The letter is for me.
宛てる,あてる,to address,N1,,
或いは,あるいは,or; possibly,N1,,
或る,ある,a certain...; some...,N1,君に或る物を見せましょう。,I'll show you something.
安っぽい,やすっぽい,cheap-looking; tawdry; insignificant,N1,何でそんな安っぽいペテンにひっかかるんだ。,Why do people get fooled by such cheap schemes?
安静,あんせい,rest,N1,絶対安静が必要です。,You should have absolute rest.
暗殺,あんさつ,assassination,N1,彼らは大統領の暗殺を企てた。,They attempted to assassinate the president.
暗算,あんざん,mental arithmetic,N1,トムは暗算が得意だよ。,Tom is good at mental math.
暗示,あんじ,hint; suggestion,N1,彼の言葉は何を暗示しているのか。,What do his words imply?
案じる,あんじる,to be anxious; to ponder,N1,,
案の定,あんのじょう,sure enough; as usual,N1,案の定、彼は第一位になった。,"As was to be expected, he took the first place."
闇,やみ,darkness; the dark; black-marketeering; dark; shady; illegal,N1,真っ暗闇だ。,It is pitch dark.
以て,もって,with; by; by means of; because; in view of,N1,毒を以て毒を制す。,Diamond cuts diamond.
伊井,いい,that one; Italy,N1,,
位地,いち,place; situation; position; location,N1,,
依,い,depending on,N1,彼女は私の依頼を断った。,She turned down my request.
依って,よって,therefore; consequently; accordingly; because of,N1,,
依然,いぜん,still; as yet,N1,３人が依然行方不明です。,Three people are still missing.
依存,いそん,dependence; dependent; reliance,N1,トムはアルコール依存症なの？,Is Tom an alcoholic?
委託,いたく,consign (goods (for sale) to a firm); entrust (person with something); commit,N1,僕は、有り金をすべて彼に委託した。,I trusted him with all the money I had.
威力,いりょく,power; might; authority; influence,N1,,
尉,じょう,jailer; old man; rank; company officer,N1,少佐は大尉の上官である。,A major is above a captain.
意気込む,いきごむ,to be enthusiastic about,N1,,
意向,いこう,intention; idea; inclination,N1,彼の意向に逆らうな。,Don't go against his wishes.
意図,いと,intention; aim; design,N1,彼は意図的に窓を割った。,He broke the window intentionally.
意地,いじ,disposition; spirit; willpower; obstinacy; backbone; appetite,N1,意地悪しないで。,Don't be mean.
意欲,いよく,will; desire; ambition,N1,トムは意欲的な男だ。,Tom is an ambitious man.
易い,やすい,easy,N1,容易いことじゃない。,It isn't easy.
為さる,なさる,to do,N1,,
為来り,しきたり,customs,N1,,
畏まりました,かしこまりました,certainly!,N1,畏まりました。,As you wish.
異議,いぎ,objection; dissent; protest,N1,トムは異議を唱えた。,Tom disagreed.
異見,いけん,different opinion; objection,N1,,
異性,いせい,the opposite sex,N1,あいつ、異性の友達多いよな。,He has a lot female friends.
異動,いどう,a change,N1,市内の区から他の区へ引っ越した場合は、区間異動届をご提出ください。,"If you move from one borough to another within the city, please submit a notification of the change."
異論,いろん,different opinion; objection,N1,異論はないです。,There is no objection on my part.
移行,いこう,switching over to,N1,農場生活から都市の生活への移行は困難なことが多い。,The transition from farm life to city life is often difficult.
移住,いじゅう,migration; immigration,N1,アメリカは移住者の国である。,America is a country of immigrants.
移民,いみん,emigration; immigration; emigrant; immigrant,N1,アメリカは移民の国である。,America is a land of immigrants.
萎びる,しなびる,to wilt; to fade,N1,,
萎む,しぼむ,to wither; to fade (away); to shrivel; to wilt,N1,,
衣装,いしょう,clothing; costume; outfit; garment; dress,N1,この衣装どう思う？,What do you think of this outfit?
衣料,いりょう,clothing,N1,衣料品がだぶついている。,We have an oversupply of clothing.
衣類,いるい,clothes; clothing; garments,N1,上着は、衣類の１つである。,A coat is an article of clothing.
違える,ちがえる,to change,N1,私、よく間違えるの。,I often make mistakes.
遺跡,いせき,historic ruins (remains  relics),N1,石器時代の遺跡が発見された。,The Stone Age ruins were discovered.
域外,いきがい,outside the area,N1,自分の領域外にある。,It's outside my expertise.
育ち,そだち,breeding; growth,N1,田舎育ちです。,I grew up in the countryside.
育成,いくせい,rearing; training; nurture; cultivation; promotion,N1,ワインにはいろいろなタイプがあり、それによって育成の仕方もさまざまです。,There are various types of wines and the way they are matured varies accordingly.
一々,いちいち,one by one; separately,N1,,
一まず,ひとまず,for the present; once; in outline,N1,,
一概に,いちがいに,unconditionally; as a rule,N1,そうですね。一概には言えませんね。,"Yes, well, that depends."
一括,いっかつ,all together; batch; one lump; one bundle; summing up,N1,一括払いでテレビを買った。,I paid in a lump sum when I bought a television set.
一気,いっき,drink!(said repeatedly as a party cheer),N1,一気に飲み干した。,I drank it at a draft.
一挙に,いっきょに,at a stroke; with a single swoop,N1,,
一筋,ひとすき,a line; earnestly; blindly; straightforwardly,N1,私は妻一筋です。,I'm faithful to my wife.
一見,いちげん,unfamiliar; never before met,N1,百聞は一見に如かず。,Seeing is believing.
一言,いちげん,single word,N1,一言言いたい。,Let me say.
一向,ひたすら,earnestly,N1,私はそれで一向に構いません。,That's just fine with me.
一頃,ひところ,once; some time ago,N1,,
一昨昨日,さきおととい,two days before yesterday,N1,,
一心,いっしん,one mind; wholeheartedness; the whole heart,N1,彼女は一心に祈っていた。,She was rapt in prayer.
一人,いちにん,one person,N1,私は一人だ。,I'm alone.
一人でに,ひとりでに,by itself; automatically; naturally,N1,,
一寸,ちょっと,(ateji) (adv int) (uk) just a minute; a short time; a while; just a little; somewhat; easily; readily; rath,N1,一寸先は闇。,Who can read the future?
一切,いっさい,all; everything; without exception; the whole; entirely; absolutely,N1,パイ一切れちょうだい。,I want a piece of pie.
一息,ひといき,puffy; a breath; a pause; an effort,N1,あと一息だ。,We're almost there.
一帯,いったい,a region; a zone; the whole place,N1,雨があたり一帯に降っている。,The rain is raining all around.
一定,いちじょう,fixed; settled; definite; uniform; regularized; defined; standardized; certain; prescribed,N1,彼は自転車を一定の速度で走らせた。,He rode his bicycle at a uniform speed.
一同,いちどう,all present; all concerned; all of us,N1,家族一同元気です。,All my family is very well.
一日,いちじつ,(1) one day; (2) first of month,N1,良い一日を。,Have a nice day.
一敗,いっぱい,one defeat,N1,これからの星勘定を考えると、一敗もしたくない！,When I think of our standing in the series from now I don't want us to lose even once!
一部,いちぶ,1.  one copy  e.g. of a document; 2.  a part; partly; some,N1,彼の話の一部は本当だ。,Part of his story is true.
一部分,いちぶぶん,a part,N1,時とは、永遠の一部分である。,Time is a certain fraction of eternity.
一別,いちべつ,parting,N1,,
一変,いっぺん,complete change; about-face,N1,夫妻は化学を近代科学へと一変させた。,The couple transformed chemistry into a modern science.
一面,いちめん,one side; one phase; front page; the other hand; the whole surface,N1,空は一面にくもった。,The sky clouded over.
一目,いちもく,a glance; a look; a glimpse,N1,一目惚れなの。,It was love at first sight.
一様,いちよう,uniformity; evenness; similarity; equality; impartiality,N1,,
一律,いちりつ,evenness; uniformity; monotony; equality,N1,,
一連,いちれん,a series; a chain; a ream (of paper),N1,彼らは一連の音楽会を開催した。,They gave a series of concerts.
溢れる,あふれる,to flood; to overflow; to brim over,N1,『うぐいす侍』人間愛とユーモア溢れる侍物語。,"""The Nightingale Samurai"" is a samurai tale full of humanity and humour."
逸らす,そらす,to turn away; to avert,N1,,
稲光,いなびかり,(flash of) lightning,N1,遠くに稲光が見えた。,I saw flashes of lightning in the distance.
印,いん,seal; stamp; mark; print,N1,沈黙は承諾の印。,Silence gives consent.
印鑑,いんかん,stamp; seal,N1,ここに印鑑を押して下さい。,Please put your seal here.
